 (2.467192971315191654e-31+7.682889485240662682e-32j)
 (-1.080073354769701113e-31+2.296229327176913271e-31j)
 (9.501376486632885512e-33-1.183279809491080343e-32j)
 (1.834092951465725611e-31+3.054317224042756182e-32j)
 (-1.392578885730513009e-31+2.098940055287482576e-31j)
 (6.922753565794056407e-33+1.128793590380439996e-32j)
 (2.312373601550392808e-31+6.685296600298473320e-32j)
 (-1.273567682194091567e-31+2.041908333863260075e-31j)
 (-1.681060747738352682e-32-1.655190241807697625e-32j)
 (2.023831978042313813e-31+4.293360595724049025e-32j)
 (-1.292861756350045191e-31+2.099664558056262780e-31j)
 (2.205049131233106110e-32+2.107727860294880190e-32j)
 (2.102584848910810640e-31+5.042413281404329437e-32j)
 (-1.304399447655976273e-31+2.068685551349749788e-31j)
 (-2.262093321686981537e-32-2.272487172057795624e-32j)
 (2.224940106861645250e-31+6.144069122190370833e-32j)
 (-1.287909294755080576e-31+2.080299401176699070e-31j)
 (1.885666993817571816e-32+2.046568507432941663e-32j)
 (1.941793172884714882e-31+3.319693220600306605e-32j)
 (-1.301172880736908225e-31+2.079575197663689910e-31j)
 (-1.171642019197840855e-32-1.428390686590789876e-32j)
 (2.319858061606796789e-31+7.381665986912154231e-32j)
 (-1.293076460056952414e-31+2.075141121011594178e-31j)
 (2.694491929066751198e-33+5.130645925362503231e-33j)
 (1.926532950034676796e-31+2.849452513873357124e-32j)
 (-1.296328033431660940e-31+2.081146623828931441e-31j)
 (6.428276131205094688e-33+5.283796671557364983e-33j)
 (2.256315480078341085e-31+6.951129250001227228e-32j)
 (-1.296720003737286575e-31+2.075698951447462169e-31j)
 (-1.390685732663699256e-32-1.485980801190799225e-32j)
 (2.053520720047655808e-31+4.125895911812931758e-32j)
 (-1.294164971540798619e-31+2.079502073611926509e-31j)
 (1.835391496673270711e-32+2.157261116698714448e-32j)
 (2.092753751553453071e-31+5.068716613931666011e-32j)
 (-1.297472645384033569e-31+2.077667542499398779e-31j)
 (-1.899502946092959136e-32-2.393171993032227581e-32j)
 (2.220486989997315244e-31+6.235017602971376816e-32j)
 (-1.294525771915559342e-31+2.077735360204131489e-31j)
 (1.580647621881056770e-32+2.133292469726314030e-32j)
 (1.955440518564683555e-31+3.172702902796078189e-32j)
 (-1.296420672062673944e-31+2.078925579069040768e-31j)
 (-9.508492145066281716e-33-1.422112916682232006e-32j)
 (2.301553487885253538e-31+7.512272689643789325e-32j)
 (-1.295819504963040109e-31+2.077098440967082560e-31j)
 (1.415443574269459125e-33+4.023023344948484540e-33j)
 (1.945692089062546024e-31+2.795998342773505076e-32j)
 (-1.295274758353534299e-31+2.078982784470537305e-31j)
 (6.827688404371938437e-33+7.140421894661635304e-33j)
 (2.239219716285789738e-31+6.894898689125249268e-32j)
 (-1.296551667129343509e-31+2.077478097411034426e-31j)
 (-1.357090184260356663e-32-1.690187710926081675e-32j)
 (2.066588048362947885e-31+4.288533443844310226e-32j)
 (-1.295066905746953099e-31+2.078355379724568848e-31j)
 (1.748316956847473184e-32+2.315907451490215105e-32j)
 (2.084750451019482062e-31+4.836368081433858352e-32j)
 (-1.296276797716004354e-31+2.078166246229528763e-31j)
 (-1.781155754965160373e-32-2.453692892155541158e-32j)
 (2.223218048177855979e-31+6.478074027182185359e-32j)
 (-1.295665034606359582e-31+2.077756927930279649e-31j)
 (1.452498983143355759e-32+2.069688065441157614e-32j)
 (1.957519490369303588e-31+2.983625696935430494e-32j)
 (-1.295577224752022112e-31+2.078578633556650901e-31j)
 (-8.314891616372719875e-33-1.242272124890197252e-32j)
 (2.295612106754828229e-31+7.594730873561284551e-32j)
 (-1.296245145620392335e-31+2.077571102465218176e-31j)
 (4.531030856406840047e-34+1.461196327803578007e-33j)
 (1.954251717980310852e-31+2.846447251535942206e-32j)
 (-1.295279917280950904e-31+2.078543844829948101e-31j)
 (7.464463688262082448e-33+9.849897151136172343e-33j)
 (2.229408199080933250e-31+6.718911562128877832e-32j)
 (-1.296191739754996532e-31+2.077788744112740177e-31j)
 (-1.383748359726818171e-32-1.908581926945611126e-32j)
 (2.076311365756114654e-31+4.550484509708885531e-32j)
 (-1.295644960604289779e-31+2.078198691778584322e-31j)
 (1.738082693461958650e-32+2.426093402580283948e-32j)
 (2.076311365756121661e-31+4.550484509709054124e-32j)
 (-1.295644960604289341e-31+2.078198691778584322e-31j)
 (-1.738082693462342365e-32-2.426093402580790276e-32j)
 (2.229408199080935878e-31+6.718911562128728944e-32j)
 (-1.296191739754997189e-31+2.077788744112740177e-31j)
 (1.383748359726981017e-32+1.908581926945931071e-32j)
 (1.954251717980308881e-31+2.846447251536016102e-32j)
 (-1.295279917280954407e-31+2.078543844829947663e-31j)
 (-7.464463688264107762e-33-9.849897151142341340e-33j)
 (2.295612106754828229e-31+7.594730873561250613e-32j)
 (-1.296245145620392992e-31+2.077571102465217300e-31j)
 (-4.531030856357794601e-34-1.461196327799275582e-33j)
 (1.957519490369289794e-31+2.983625696935257521e-32j)
 (-1.295577224752019484e-31+2.078578633556651777e-31j)
 (8.314891616363759228e-33+1.242272124889440770e-32j)
 (2.223218048177867802e-31+6.478074027182270751e-32j)
 (-1.295665034606355202e-31+2.077756927930281401e-31j)
 (-1.452498983143115732e-32-2.069688065441295828e-32j)
 (2.084750451019457539e-31+4.836368081433458215e-32j)
 (-1.296276797716004792e-31+2.078166246229527887e-31j)
 (1.781155754965124793e-32+2.453692892155114748e-32j)
 (2.066588048362960146e-31+4.288533443844455830e-32j)
 (-1.295066905746959011e-31+2.078355379724567972e-31j)
 (-1.748316956848327647e-32-2.315907451491233236e-32j)
 (2.239219716285757333e-31+6.894898689124958061e-32j)
 (-1.296551667129343290e-31+2.077478097411030922e-31j)
 (1.357090184260321631e-32+1.690187710926613731e-32j)
 (1.945692089062560256e-31+2.795998342773519856e-32j)
 (-1.295274758353533204e-31+2.078982784470539057e-31j)
 (-6.827688404375211783e-33-7.140421894666320896e-33j)
 (2.301553487885232519e-31+7.512272689643662332e-32j)
 (-1.295819504963039234e-31+2.077098440967082560e-31j)
 (-1.415443574258276107e-33-4.023023344944242327e-33j)
 (1.955440518564694722e-31+3.172702902795875658e-32j)
 (-1.296420672062671974e-31+2.078925579069041644e-31j)
 (9.508492145055498286e-33+1.422112916681863618e-32j)
 (2.220486989997309989e-31+6.235017602971438122e-32j)
 (-1.294525771915559780e-31+2.077735360204131927e-31j)
 (-1.580647621880694951e-32-2.133292469726683513e-32j)
 (2.092753751553450006e-31+5.068716613931294886e-32j)
 (-1.297472645384032256e-31+2.077667542499397465e-31j)
 (1.899502946091976038e-32+2.393171993032600075e-32j)
 (2.053520720047659311e-31+4.125895911813060393e-32j)
 (-1.294164971540795773e-31+2.079502073611926947e-31j)
 (-1.835391496672691580e-32-2.157261116699073530e-32j)
 (2.256315480078323130e-31+6.951129250000990759e-32j)
 (-1.296720003737287669e-31+2.075698951447461731e-31j)
 (1.390685732663697340e-32+1.485980801190935523e-32j)
 (1.926532950034678329e-31+2.849452513873426642e-32j)
 (-1.296328033431667508e-31+2.081146623828933193e-31j)
 (-6.428276131205368379e-33-5.283796671569489499e-33j)
 (2.319858061606776645e-31+7.381665986912124672e-32j)
 (-1.293076460056951538e-31+2.075141121011591113e-31j)
 (-2.694491929058118980e-33-5.130645925361019826e-33j)
 (1.941793172884719699e-31+3.319693220600150054e-32j)
 (-1.301172880736905378e-31+2.079575197663689472e-31j)
 (1.171642019196388103e-32+1.428390686588946293e-32j)
 (2.224940106861631675e-31+6.144069122190518626e-32j)
 (-1.287909294755080138e-31+2.080299401176699070e-31j)
 (-1.885666993817154164e-32-2.046568507433086720e-32j)
 (2.102584848910794438e-31+5.042413281404013050e-32j)
 (-1.304399447655977149e-31+2.068685551349751539e-31j)
